country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","08-04-2025 20:00:00",17.336318,76.847397,NH3,2,4,3
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","08-04-2025 20:00:00",22.969611,72.643500,OZONE,1,2,1
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","08-04-2025 20:00:00",28.3153,76.9143,PM10,31,70,45
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","08-04-2025 20:00:00",28.3153,76.9143,NH3,5,10,8
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","08-04-2025 20:00:00",30.943887,76.801991,NO2,8,55,23
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","08-04-2025 20:00:00",30.943887,76.801991,SO2,15,132,46
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","08-04-2025 20:00:00",12.9135218,77.5950804,PM2.5,25,67,41
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","08-04-2025 20:00:00",12.9135218,77.5950804,PM10,33,261,90
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","08-04-2025 20:00:00",12.9135218,77.5950804,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","08-04-2025 20:00:00",12.951913,77.539784,PM2.5,24,166,60
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","08-04-2025 20:00:00",13.029152,77.585901,SO2,1,7,3
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","08-04-2025 20:00:00",13.029152,77.585901,CO,3,55,18
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","08-04-2025 20:00:00",23.163798,72.677768,SO2,4,26,8
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","08-04-2025 20:00:00",23.243639,72.68994,PM2.5,56,213,118
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","08-04-2025 20:00:00",23.243639,72.68994,OZONE,2,59,48
India,Gujarat,Surat,"Science Center, Surat - SMC","08-04-2025 20:00:00",21.170046,72.795405,PM2.5,NA,NA,NA
India,Gujarat,Surat,"Science Center, Surat - SMC","08-04-2025 20:00:00",21.170046,72.795405,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","08-04-2025 20:00:00",12.920984,77.584908,PM10,34,113,74
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","08-04-2025 20:00:00",12.920984,77.584908,NH3,1,1,1
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","08-04-2025 20:00:00",12.920984,77.584908,SO2,1,10,5
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","08-04-2025 20:00:00",13.003872,77.664217,NO2,17,23,22
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","08-04-2025 20:00:00",13.0270199,77.494094,CO,4,98,60
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","08-04-2025 20:00:00",34.066206,74.819820,PM10,53,76,63
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","08-04-2025 20:00:00",34.066206,74.819820,SO2,1,53,8
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","08-04-2025 20:00:00",16.172806,75.659694,PM10,45,46,46
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","08-04-2025 20:00:00",20.939198,77.765701,OZONE,1,113,84
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","08-04-2025 20:00:00",19.875620,75.387310,SO2,4,21,12
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","08-04-2025 20:00:00",19.875620,75.387310,CO,17,44,26
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","08-04-2025 20:00:00",19.875620,75.387310,OZONE,19,60,49
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","08-04-2025 20:00:00",19.8389439,75.244448,NO2,21,31,26
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","08-04-2025 20:00:00",19.8389439,75.244448,SO2,20,27,24
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","08-04-2025 20:00:00",19.8389439,75.244448,CO,28,45,41
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","08-04-2025 20:00:00",19.16485,73.23409,PM2.5,69,137,92
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","08-04-2025 20:00:00",19.0243902,73.0406721,PM2.5,60,176,92
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","08-04-2025 20:00:00",23.218135,79.957770,NH3,2,19,4
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","08-04-2025 20:00:00",23.50016,80.23284,PM2.5,28,69,44
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","08-04-2025 20:00:00",24.2613009,80.7231783,PM10,14,120,62
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","08-04-2025 20:00:00",23.108440,77.511428,PM10,89,333,188
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","08-04-2025 20:00:00",22.624758,75.675238,SO2,13,53,23
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","08-04-2025 20:00:00",22.624758,75.675238,CO,40,62,45
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","08-04-2025 20:00:00",22.6780,75.8559,NO2,40,70,50
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","08-04-2025 20:00:00",22.6780,75.8559,CO,37,64,39
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","08-04-2025 20:00:00",22.7084,75.8815,NO2,7,16,13
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","08-04-2025 20:00:00",22.7084,75.8815,OZONE,10,23,19
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","08-04-2025 20:00:00",23.163174,79.973061,SO2,6,37,13
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","08-04-2025 20:00:00",23.142888,79.916147,CO,36,118,60
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","08-04-2025 20:00:00",23.218135,79.957770,PM2.5,20,89,52
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","08-04-2025 20:00:00",8.563700,76.886500,NO2,6,7,7
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","08-04-2025 20:00:00",8.5149093,76.9435879,PM2.5,15,86,43
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","08-04-2025 20:00:00",10.532400,76.215900,PM10,53,67,61
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","08-04-2025 20:00:00",10.532400,76.215900,SO2,1,1,1
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","08-04-2025 20:00:00",23.264759,77.381568,SO2,6,7,7
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","08-04-2025 20:00:00",23.838586,78.759431,PM2.5,29,79,48
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","08-04-2025 20:00:00",23.838586,78.759431,PM10,34,89,55
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","08-04-2025 20:00:00",24.58434363,80.8549414,PM2.5,41,43,42
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","08-04-2025 20:00:00",24.58434363,80.8549414,PM10,55,56,55
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","08-04-2025 20:00:00","23.182719 ","75.768218 ",PM2.5,30,87,52
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","08-04-2025 20:00:00",23.81748678,79.446246,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","08-04-2025 20:00:00",22.9682591,76.064118,NH3,5,10,8
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","08-04-2025 20:00:00",22.9682591,76.064118,OZONE,29,42,32
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","08-04-2025 20:00:00",26.203442,78.193251,NO2,8,47,16
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","08-04-2025 20:00:00",13.940000,75.555917,CO,5,41,31
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","08-04-2025 20:00:00",16.7602,77.1428,CO,8,26,15
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","08-04-2025 20:00:00",11.875000,75.373200,SO2,5,6,5
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","08-04-2025 20:00:00",19.10122,74.73339,PM2.5,53,207,122
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","08-04-2025 20:00:00",19.10122,74.73339,NH3,2,13,8
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","08-04-2025 20:00:00",20.719516,77.000253,PM2.5,53,230,92
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","08-04-2025 20:00:00",20.719516,77.000253,PM10,72,179,112
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","08-04-2025 20:00:00",22.7289,75.8076,PM2.5,37,93,60
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","08-04-2025 20:00:00",22.4310,75.5213,PM10,120,369,178
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","08-04-2025 20:00:00",22.4310,75.5213,NH3,1,11,7
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","08-04-2025 20:00:00",22.4310,75.5213,CO,22,158,45
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","08-04-2025 20:00:00",19.1878657,72.8304069,NO2,11,91,31
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","08-04-2025 20:00:00",19.1878657,72.8304069,SO2,13,49,26
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","08-04-2025 20:00:00",19.1878657,72.8304069,OZONE,6,105,67
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","08-04-2025 20:00:00",18.897756,72.813320,PM2.5,36,99,56
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","08-04-2025 20:00:00",18.897756,72.813320,PM10,71,121,92
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","08-04-2025 20:00:00",18.897756,72.813320,OZONE,29,95,74
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","08-04-2025 20:00:00",19.137500,72.915056,PM10,66,117,91
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","08-04-2025 20:00:00",19.137500,72.915056,SO2,24,28,26
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","08-04-2025 20:00:00",19.137500,72.915056,CO,16,16,16
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","08-04-2025 20:00:00",19.060498,72.923356,PM10,99,161,133
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","08-04-2025 20:00:00",19.060498,72.923356,NH3,1,2,1
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","08-04-2025 20:00:00",19.060498,72.923356,SO2,1,11,4
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","08-04-2025 20:00:00",19.060498,72.923356,CO,12,58,28
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","08-04-2025 20:00:00",19.192056,72.9585188,PM10,64,105,76
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","08-04-2025 20:00:00",19.192056,72.9585188,NH3,1,2,1
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","08-04-2025 20:00:00",16.6870449,74.2505872,PM10,NA,NA,NA
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","08-04-2025 20:00:00",16.6870449,74.2505872,CO,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","08-04-2025 20:00:00",16.7143745,74.2426398,CO,8,22,17
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","08-04-2025 20:00:00",18.39963,76.57452,PM10,53,166,95
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","08-04-2025 20:00:00",18.39963,76.57452,NO2,18,190,69
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","08-04-2025 20:00:00",18.1023399,73.4783687,PM2.5,49,90,76
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","08-04-2025 20:00:00",18.1023399,73.4783687,NH3,5,15,7
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","08-04-2025 20:00:00",19.10078,72.87462,NH3,1,3,2
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","08-04-2025 20:00:00",19.10078,72.87462,CO,25,52,35
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","08-04-2025 20:00:00",18.910000,72.820000,PM2.5,11,23,17
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","08-04-2025 20:00:00",18.910000,72.820000,OZONE,11,11,11
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","08-04-2025 20:00:00",19.04946,72.9230,NO2,24,79,45
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","08-04-2025 20:00:00",19.083694,72.920967,NO2,21,55,38
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","08-04-2025 20:00:00",19.083694,72.920967,NH3,5,35,10
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","08-04-2025 20:00:00",19.083694,72.920967,SO2,5,53,14
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","08-04-2025 20:00:00",19.215859,72.831718,NH3,1,8,5
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","08-04-2025 20:00:00",19.215859,72.831718,SO2,3,8,5
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","08-04-2025 20:00:00",19.9775302,79.2337086,OZONE,17,169,136
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","08-04-2025 20:00:00",20.918946,74.776388,NH3,NA,NA,NA
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","08-04-2025 20:00:00",21.001264,75.565602,PM2.5,45,161,86
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","08-04-2025 20:00:00",19.854616,75.905894,SO2,1,2,1
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","08-04-2025 20:00:00",19.854616,75.905894,OZONE,17,110,49
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","08-04-2025 20:00:00",19.25292,73.142019,PM10,113,160,136
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","08-04-2025 20:00:00",19.25292,73.142019,NH3,1,1,1
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","08-04-2025 20:00:00",19.25292,73.142019,SO2,4,8,5
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","08-04-2025 20:00:00",18.1023399,73.4783687,CO,2,22,14
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","08-04-2025 20:00:00",20.555712,74.529236,PM10,NA,NA,NA
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","08-04-2025 20:00:00",20.555712,74.529236,NO2,NA,NA,NA
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","08-04-2025 20:00:00",20.555712,74.529236,CO,14,108,63
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","08-04-2025 20:00:00",19.296481,72.840923,NO2,7,46,21
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","08-04-2025 20:00:00",19.053536,72.84643,SO2,2,5,4
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","08-04-2025 20:00:00",19.000083,72.813993,PM2.5,24,79,45
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","08-04-2025 20:00:00",19.047000,72.874600,OZONE,5,5,5
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","08-04-2025 20:00:00",19.383200,72.820400,NO2,32,80,48
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","08-04-2025 20:00:00",19.10861,72.83622,SO2,36,37,37
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","08-04-2025 20:00:00",21.121801,79.04952,NH3,1,29,8
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","08-04-2025 20:00:00",19.2243333,72.8658113,SO2,7,37,20
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","08-04-2025 20:00:00",18.9767,72.8380,NO2,21,83,44
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","08-04-2025 20:00:00",18.9767,72.8380,CO,1,36,8
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","08-04-2025 20:00:00",18.9767,72.8380,OZONE,7,141,107
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","08-04-2025 20:00:00",19.11074,72.86084,OZONE,2,270,197
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","08-04-2025 20:00:00",19.0364585,72.8954371,CO,32,62,39
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","08-04-2025 20:00:00",19.0243902,73.0406721,SO2,5,30,11
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","08-04-2025 20:00:00",19.309073,73.057223,PM10,36,191,135
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","08-04-2025 20:00:00",19.309073,73.057223,NO2,33,55,43
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","08-04-2025 20:00:00",19.309073,73.057223,NH3,2,8,5
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","08-04-2025 20:00:00",19.309073,73.057223,OZONE,12,112,78
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","08-04-2025 20:00:00",19.786089,72.757971,NH3,4,7,5
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","08-04-2025 20:00:00",19.0632143,72.8456324,PM10,42,137,86
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","08-04-2025 20:00:00",19.0632143,72.8456324,OZONE,1,91,67
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","08-04-2025 20:00:00",19.0863,72.8888,NO2,4,6,5
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","08-04-2025 20:00:00",19.0863,72.8888,NH3,1,2,1
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","08-04-2025 20:00:00",19.19709,72.82204,PM10,53,147,97
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","08-04-2025 20:00:00",23.7176342,92.7192841,PM2.5,5,52,20
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","08-04-2025 20:00:00",23.7176342,92.7192841,PM10,39,105,72
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","08-04-2025 20:00:00",23.7176342,92.7192841,NH3,NA,NA,NA
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","08-04-2025 20:00:00",23.7176342,92.7192841,SO2,2,2,2
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","08-04-2025 20:00:00",25.6635413,94.0989878,NH3,1,1,1
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","08-04-2025 20:00:00",25.6635413,94.0989878,SO2,58,60,59
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","08-04-2025 20:00:00",25.6635413,94.0989878,CO,2,26,16
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","08-04-2025 20:00:00",25.6635413,94.0989878,OZONE,6,33,19
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","08-04-2025 20:00:00",20.832874,85.104082,PM10,27,133,60
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","08-04-2025 20:00:00",20.832874,85.104082,NO2,6,12,8
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","08-04-2025 20:00:00",20.832874,85.104082,NH3,3,5,3
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","08-04-2025 20:00:00",21.51161,86.89088,PM10,24,173,63
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","08-04-2025 20:00:00",21.51161,86.89088,CO,36,51,50
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","08-04-2025 20:00:00",22.1166054,85.3945546,NO2,NA,NA,NA
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","08-04-2025 20:00:00",18.5011743,73.8165527,CO,42,84,62
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","08-04-2025 20:00:00",18.573040,73.927715,NO2,30,75,51
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","08-04-2025 20:00:00",18.536457,73.805454,PM10,47,106,77
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","08-04-2025 20:00:00",18.536457,73.805454,OZONE,2,86,62
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","08-04-2025 20:00:00",18.530085,73.849598,SO2,7,32,17
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","08-04-2025 20:00:00",18.547056,73.826908,SO2,1,11,6
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","08-04-2025 20:00:00",18.664282,73.763966,PM2.5,22,84,60
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","08-04-2025 20:00:00",22.1166054,85.3945546,SO2,NA,NA,NA
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","08-04-2025 20:00:00",22.1166054,85.3945546,OZONE,15,62,37
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","08-04-2025 20:00:00",21.941841,86.728318,PM10,22,58,39
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","08-04-2025 20:00:00",21.941841,86.728318,NH3,4,6,5
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","08-04-2025 20:00:00",20.240790,85.836784,SO2,1,6,3
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","08-04-2025 20:00:00",20.34652,85.81630,SO2,2,5,3
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","08-04-2025 20:00:00",22.06156703,85.47409613,NO2,7,7,7
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","08-04-2025 20:00:00",22.06156703,85.47409613,SO2,5,9,7
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","08-04-2025 20:00:00",20.021503,73.813844,OZONE,18,78,67
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","08-04-2025 20:00:00",19.950220,73.731480,PM10,88,116,106
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","08-04-2025 20:00:00",19.9591346,73.7788008,PM10,49,129,90
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","08-04-2025 20:00:00",19.9591346,73.7788008,OZONE,22,91,72
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","08-04-2025 20:00:00",19.090337,73.014232,PM10,93,305,141
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","08-04-2025 20:00:00",19.090337,73.014232,NO2,51,263,128
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","08-04-2025 20:00:00",19.090337,73.014232,CO,37,121,63
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","08-04-2025 20:00:00",19.1135051,73.008978,CO,40,51,43
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","08-04-2025 20:00:00",19.0575752,73.0151367,OZONE,1,94,74
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","08-04-2025 20:00:00",19.02579,73.10297,PM10,57,156,99
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","08-04-2025 20:00:00",19.02579,73.10297,CO,9,18,9
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","08-04-2025 20:00:00",19.0630,73.1209,NH3,NA,NA,NA
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","08-04-2025 20:00:00",19.265594,76.761463,PM10,58,115,77
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","08-04-2025 20:00:00",19.265594,76.761463,NH3,2,3,3
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","08-04-2025 20:00:00",18.63673,73.82487,SO2,8,26,15
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","08-04-2025 20:00:00",21.152875,79.0517531,CO,18,125,51
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","08-04-2025 20:00:00",19.173852,77.296291,CO,1,102,53
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","08-04-2025 20:00:00",19.173852,77.296291,OZONE,1,179,133
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","08-04-2025 20:00:00",20.0073285,73.7762427,PM2.5,41,151,82
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","08-04-2025 20:00:00",20.0073285,73.7762427,NH3,3,10,6
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","08-04-2025 20:00:00",20.021503,73.813844,NO2,1,37,13
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","08-04-2025 20:00:00",18.614767,73.799516,CO,36,126,84
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","08-04-2025 20:00:00",18.616318,73.765797,NH3,8,22,15
India,Maharashtra,Pune,"Bhosari, Pune - IITM","08-04-2025 20:00:00",18.640051,73.848956,PM2.5,13,98,70
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","08-04-2025 20:00:00",18.605770,73.749976,PM2.5,88,304,157
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","08-04-2025 20:00:00",19.235581,73.159121,NO2,23,58,37
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","08-04-2025 20:00:00",19.4458210,72.7988231,CO,14,117,29
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","08-04-2025 20:00:00",25.5586,91.8985,PM2.5,3,35,18
